"ID","IntDate","H4","G3_EDU","H1","AGE","A1","B8_1","A7_1","A10","A13_1","A13_2","A13_3","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","W5"
"27906190","2022-06-07",0,"Non-University","Female",49,2,4,0,3,NA,0,0,0,0,0,1,0,0,1
"27906191","2022-05-31",0,"Non-University","Female",78,3,5,1,3,NA,0,0,0,0,0,0,1,0,0
"27906192","2022-05-26",0,"University","Male",68,3,8,0,3,NA,0,0,1,1,0,1,1,1,1
"27906194","2022-05-28",0,"University","Male",69,1,7,1,NA,NA,0,0,0,0,0,0,0,0,0
"27906195","2022-05-26",0,"University","Female",65,3,2,0,3,NA,0,0,0,0,0,1,1,1,1
"27906196","2022-06-05",0,"Non-University","Female",73,2,0,1,3,NA,0,0,0,0,0,0,0,0,0
"27906198","2022-06-09",0,"Non-University","Female",41,3,6,1,3,NA,0,0,1,0,0,0,0,1,0
"27906199","2022-06-07",0,"Non-University","Female",71,2,4,0,3,NA,0,0,0,0,0,0,1,0,1
"27906201","2022-08-12",0,"Non-University","Female",86,3,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906202","2022-06-02",0,"University","Female",70,3,1,0,3,1,1,0,1,NA,1,1,0,1,0
"27906203","2022-08-12",0,"Non-University","Female",55,3,2,1,3,NA,0,0,0,0,0,1,1,1,1
"27906204","2022-05-30",0,"Non-University","Male",85,3,5,0,3,NA,0,0,0,1,0,1,1,0,1
"27906205","2022-06-08",0,"University","Male",65,3,8,0,2,NA,0,0,1,0,0,0,0,0,1
"27906206","2022-08-12",0,"Non-University","Male",90,2,0,1,3,NA,0,0,0,1,0,0,0,0,0
"27906207","2022-05-26",0,"University","Male",58,3,5,0,3,NA,0,0,NA,NA,NA,NA,NA,1,1
"27906208","2022-05-26",0,"University","Male",77,3,3,1,3,NA,0,0,1,NA,1,1,1,1,1
"27906209","2022-05-30",0,"University","Male",42,0,5,0,3,NA,0,0,1,0,1,1,1,1,0
"27906211","2022-06-19",0,"Non-University","Female",73,3,8,0,3,NA,1,0,1,1,NA,1,0,1,1
"27906212","2022-06-09",0,"Non-University","Male",63,2,5,0,NA,NA,0,0,0,0,0,1,1,1,0
"27906213","2022-05-29",0,"Non-University","Female",71,2,4,0,3,NA,0,0,0,0,0,0,1,1,0
"27906214","2022-06-07",0,"Non-University","Male",82,2,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906215","2022-05-30",0,"University","Male",63,3,4,0,2,NA,0,0,0,0,1,1,1,1,1
"27906216","2022-05-28",0,"Non-University","Male",60,2,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27906217","2022-05-26",0,"Non-University","Male",73,2,4,1,2,NA,0,0,NA,1,NA,NA,1,1,0
"27906218","2022-07-09",0,"University","Female",35,1,999,0,3,NA,0,0,1,0,0,0,0,0,0
"27906222","2022-05-27",0,"University","Male",42,3,6,0,3,NA,0,0,1,0,0,0,0,0,1
"27906225","2022-05-28",0,"University","Male",38,1,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27906227","2022-06-07",0,"Non-University","Male",58,2,5,1,3,NA,0,0,0,0,0,0,1,1,0
"27906228","2022-06-07",0,"University","Male",31,3,2,0,3,1,0,0,0,0,0,1,1,1,1
"27906229","2022-05-27",0,"Non-University","Female",72,3,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27906230","2022-05-30",1,"Non-University","Female",43,2,5,0,3,NA,0,0,0,0,0,0,0,1,1
"27906232","2022-06-30",0,"Non-University","Male",58,3,10,1,3,NA,0,0,0,1,0,1,0,0,1
"27906233","2022-06-12",0,"University","Female",69,3,2,0,3,NA,1,1,1,1,1,1,1,1,1
"27906234","2022-08-12",0,"University","Male",24,3,6,1,3,NA,0,0,0,0,0,0,0,1,1
"27906235","2022-05-30",0,"Non-University","Female",59,1,2,0,3,NA,0,0,0,0,0,0,0,0,1
"27906237","2022-05-27",0,"University","Female",74,3,1,1,3,NA,0,0,0,0,1,0,1,1,0
"27906238","2022-05-26",0,"University","Male",70,3,4,0,3,NA,0,0,0,0,0,0,0,1,0
"27906239","2022-05-26",0,"Non-University","Male",53,2,5,0,NA,NA,0,0,0,0,0,0,0,0,0
"27906241","2022-05-27",0,"University","Female",64,3,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906243","2022-05-29",0,"Non-University","Female",67,2,5,0,1,NA,0,0,0,0,0,0,1,0,1
"27906244","2022-05-27",0,"Non-University","Female",64,3,5,0,2,NA,0,0,0,0,0,0,1,1,0
"27906245","2022-06-08",0,"Non-University","Female",72,2,5,0,3,NA,0,0,0,1,0,0,1,0,1
"27906247","2022-05-28",0,"University","Female",72,3,6,0,2,NA,0,0,0,1,0,1,1,0,1
"27906248","2022-05-30",0,"University","Female",73,2,4,0,3,NA,0,0,1,0,0,0,0,1,0
"27906249","2022-06-02",0,"Non-University","Male",73,3,9,0,3,NA,0,0,1,1,0,0,0,0,1
"27906250","2022-05-28",0,"Non-University","Female",48,2,5,0,2,NA,0,0,1,0,0,0,0,0,0
"27906251","2022-06-12",0,"Non-University","Male",48,3,6,0,3,NA,0,0,0,0,0,0,1,1,1
"27906253","2022-05-26",0,"Non-University","Male",71,2,8,0,3,NA,0,0,1,1,0,0,0,0,0
"27906254","2022-06-01",0,"University","Female",39,2,3,0,3,NA,0,0,0,0,1,1,1,1,1
"27906255","2022-06-02",0,"Non-University","Female",77,1,6,0,2,NA,0,0,0,0,0,0,0,0,1
"27906256","2022-08-12",0,"Non-University","Male",73,3,6,0,1,NA,0,0,0,0,0,1,0,0,0
"27906257","2022-06-08",0,"Non-University","Female",29,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906260","2022-05-26",0,"Non-University","Female",66,2,1,0,3,NA,0,0,0,0,0,0,0,0,0
"27906261","2022-06-07",0,"Non-University","Male",45,1,5,0,3,NA,0,0,1,0,0,0,0,0,0
"27906262","2022-05-29",0,"Non-University","Other",57,3,2,0,3,NA,0,0,0,0,0,0,0,1,1
"27906263","2022-06-03",0,"University","Female",47,2,3,0,3,NA,0,0,1,1,0,0,1,1,0
"27906264","2022-06-11",0,"University","Male",93,3,5,0,3,NA,0,0,0,1,0,0,0,0,0
"27906265","2022-05-26",0,"University","Male",64,2,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27906266","2022-05-30",0,"Non-University","Male",55,2,6,1,3,NA,0,0,0,0,0,0,1,0,0
"27906267","2022-06-15",0,"Non-University","Female",48,1,6,0,1,NA,0,0,0,0,0,0,0,0,0
"27906268","2022-08-12",0,"University","Female",31,1,8,1,3,NA,0,0,0,0,0,0,0,1,0
"27906269","2022-05-26",0,"University","Female",44,2,6,1,3,NA,0,0,1,1,0,0,0,0,1
"27906271","2022-06-02",0,"University","Female",42,3,4,0,3,NA,0,0,0,0,0,1,1,1,0
"27906272","2022-05-26",0,"Non-University","Male",73,2,3,0,3,NA,0,0,0,0,0,0,1,1,1
"27906273","2022-06-12",0,"Non-University","Female",59,2,1,0,3,1,1,0,0,0,0,1,0,1,0
"27906275","2022-05-26",0,"University","Female",45,3,3,0,3,NA,0,0,0,0,1,0,1,1,0
"27906277","2022-05-30",0,"Non-University","Female",56,2,10,1,NA,NA,0,0,0,0,0,0,0,0,0
"27906278","2022-06-04",0,"Non-University","Male",85,2,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27906279","2022-06-13",0,"Non-University","Female",59,2,1,1,1,NA,0,0,0,0,0,0,0,0,0
"27906280","2022-05-31",0,"Non-University","Male",61,2,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27906281","2022-06-16",0,"University","Female",54,2,5,0,3,NA,0,0,0,0,0,0,1,0,0
"27906283","2022-05-26",0,"University","Male",70,3,3,0,3,NA,0,0,1,1,0,1,1,1,1
"27906284","2022-05-28",0,"Non-University","Male",73,2,4,0,3,NA,0,0,0,0,0,0,1,0,0
"27906285","2022-06-10",0,"University","Male",68,3,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27906287","2022-06-03",0,"Non-University","Female",31,2,4,0,3,NA,0,0,0,1,0,1,1,1,1
"27906288","2022-08-01",0,"Non-University","Female",89,1,999,0,1,NA,0,0,0,0,0,0,0,0,0
"27906289","2022-06-07",0,"Non-University","Female",76,3,3,0,3,NA,1,0,0,0,0,1,1,1,1
"27906290","2022-05-30",0,"University","Male",26,3,2,0,3,NA,0,0,1,0,0,0,0,1,0
"27906292","2022-05-27",0,"Non-University","Male",74,3,7,0,3,NA,0,0,1,0,0,0,0,1,0
"27906293","2022-05-26",0,"Non-University","Female",24,2,0,1,3,NA,0,0,0,0,0,0,0,1,1
"27906296","2022-06-13",0,"Non-University","Male",86,3,5,1,3,NA,0,0,0,1,0,0,0,0,0
"27906297","2022-05-26",0,"University","Male",74,3,8,0,3,NA,0,0,0,0,0,0,1,0,1
"27906298","2022-08-01",0,"Non-University","Male",83,3,10,0,3,NA,0,0,1,NA,NA,NA,NA,NA,0
"27906299","2022-07-08",0,"Non-University","Male",87,2,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27906300","2022-06-10",0,"University","Female",72,3,8,0,3,NA,0,0,1,0,0,0,0,0,0
"27906301","2022-05-25",0,"Non-University","Female",75,1,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906302","2022-05-28",0,"University","Female",69,3,4,0,3,NA,0,0,0,0,0,1,0,0,0
"27906303","2022-05-25",0,"Non-University","Male",65,1,5,0,NA,NA,0,0,0,0,0,0,1,1,1
"27906304","2022-05-26",0,"Non-University","Female",70,3,3,1,3,NA,0,0,0,0,0,0,0,1,0
"27906305","2022-05-26",0,"University","Male",75,3,2,1,3,NA,0,0,0,0,0,1,1,1,0
"27906306","2022-06-10",0,"University","Female",65,2,3,1,3,NA,0,0,0,0,0,0,1,0,1
"27906308","2022-05-25",0,"University","Male",78,2,1,0,3,NA,0,0,0,1,0,0,0,0,0
"27906310","2022-05-27",0,"University","Male",70,3,2,0,3,1,0,0,1,0,1,0,0,1,0
"27906311","2022-06-09",0,"University","Male",76,3,1,1,3,NA,1,0,1,0,0,0,1,1,0
"27906312","2022-06-16",0,"Non-University","Female",70,1,8,0,3,NA,0,0,0,0,1,0,1,1,1
"27906313","2022-05-25",0,"University","Male",70,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906316","2022-05-26",0,"University","Male",75,3,3,0,3,NA,0,0,0,0,0,0,0,1,0
"27906317","2022-05-25",0,"Non-University","Male",65,3,1,1,3,NA,1,0,1,0,0,0,1,1,0
"27906318","2022-06-19",0,"Non-University","Male",64,2,6,1,2,NA,0,0,1,0,1,0,1,1,1
"27906319","2022-05-29",0,"Non-University","Male",66,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906320","2022-05-26",0,"Non-University","Male",67,3,7,0,3,NA,0,0,0,0,0,0,1,1,0
"27906322","2022-05-26",0,"Non-University","Female",71,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906323","2022-06-06",0,"Non-University","Male",42,2,5,0,3,NA,0,0,0,0,0,0,0,1,1
"27906324","2022-08-12",0,"University","Female",67,2,5,0,3,NA,0,0,0,0,0,0,1,0,0
"27906325","2022-05-27",0,"Non-University","Female",84,NA,5,0,3,NA,0,0,0,0,0,0,1,0,1
"27906326","2022-06-07",0,"Non-University","Female",62,2,2,0,3,NA,0,0,1,0,1,1,1,1,0
"27906327","2022-06-07",0,"Non-University","Male",81,2,8,1,3,NA,0,0,0,1,0,0,1,0,1
"27906328","2022-06-07",0,"University","Female",60,3,2,0,3,NA,0,0,1,0,1,0,0,1,1
"27906329","2022-06-09",0,"Non-University","Female",65,3,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906330","2022-08-12",0,"Non-University","Male",68,2,8,1,3,NA,0,0,0,0,0,0,0,1,0
"27906331","2022-05-29",0,"Non-University","Female",77,2,6,0,3,NA,0,0,0,1,0,1,1,0,1
"27906332","2022-05-26",0,"University","Male",84,3,1,0,3,NA,0,0,0,0,1,1,1,1,0
"27906333","2022-08-12",0,"University","Female",75,3,1,1,3,NA,0,0,1,1,1,1,1,1,1
"27906334","2022-05-26",0,"University","Male",65,2,7,0,3,NA,0,0,0,0,0,0,0,0,1
"27906335","2022-05-25",0,"Non-University","Male",72,3,5,1,3,NA,0,0,0,0,0,0,0,1,0
"27906336","2022-06-12",0,"University","Male",37,2,5,0,2,NA,0,0,1,1,0,1,1,1,0
"27906337","2022-05-26",0,"Non-University","Male",66,2,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27906338","2022-07-02",0,"University","Male",84,2,3,0,3,NA,0,0,0,0,0,0,1,1,1
"27906340","2022-05-25",0,"Non-University","Female",80,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906341","2022-05-25",0,"University","Male",76,3,4,1,3,NA,0,0,0,0,1,1,0,1,1
"27906342","2022-05-30",0,"University","Female",59,3,1,0,3,1,1,1,1,1,1,1,1,1,1
"27906344","2022-06-06",0,"Non-University","Male",68,2,5,1,2,NA,0,0,0,0,0,0,1,0,0
"27906346","2022-08-12",0,"Non-University","Female",78,1,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27906347","2022-06-07",0,"University","Female",41,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27906348","2022-05-30",0,"University","Male",69,3,4,0,3,NA,0,0,0,0,0,1,1,1,1
"27906349","2022-06-10",0,"University","Female",73,3,0,0,3,NA,0,0,0,0,0,0,0,0,1
"27906350","2022-06-08",0,"Non-University","Male",73,3,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27906351","2022-06-02",0,"Non-University","Female",70,3,3,0,3,NA,0,0,0,1,1,1,0,1,1
"27906352","2022-05-26",0,"University","Female",74,3,2,0,3,NA,0,0,1,1,0,1,0,0,1
"27906353","2022-05-25",0,"University","Male",51,3,2,0,3,NA,1,0,1,1,1,1,1,1,1
"27906354","2022-08-12",0,"Non-University","Male",76,1,4,0,3,NA,0,0,1,NA,NA,1,NA,1,0
"27906355","2022-06-01",0,"Non-University","Female",69,3,4,0,3,NA,0,0,0,0,0,0,0,0,0
"27906356","2022-08-01",0,"Non-University","Female",66,3,8,1,3,NA,0,0,0,0,0,0,0,0,0
"27906357","2022-08-09",0,"University","Female",68,3,3,0,3,NA,0,0,0,0,0,0,1,1,0
"27906358","2022-05-27",0,"Non-University","Male",72,2,6,1,3,NA,0,0,0,0,1,0,1,1,1
"27906359","2022-05-25",0,"University","Male",40,3,4,0,3,NA,1,0,0,0,1,1,0,1,0
"27906362","2022-06-13",0,"University","Male",55,2,8,0,3,NA,0,0,0,0,0,0,0,0,1
"27906363","2022-08-12",0,"University","Male",80,2,9,0,3,NA,0,0,0,0,0,0,0,0,0
"27906364","2022-05-25",0,"University","Male",64,3,4,0,3,NA,0,0,1,0,1,NA,1,1,1
"27906366","2022-06-01",0,"Non-University","Male",47,2,3,0,2,NA,0,0,0,0,0,0,0,0,0
"27906368","2022-06-14",0,"University","Female",67,3,4,0,3,NA,0,0,1,0,0,0,1,1,1
"27906369","2022-05-30",0,"Non-University","Male",72,3,4,1,3,NA,0,0,1,0,0,0,0,1,0
"27906370","2022-05-29",0,"Non-University","Female",79,2,5,0,2,NA,0,0,1,0,0,0,1,0,0
"27906371","2022-07-09",0,"University","Male",49,1,7,1,NA,NA,0,0,0,0,0,0,0,0,0
"27906373","2022-08-12",0,"Non-University","Female",53,2,8,0,3,NA,0,0,0,0,0,0,1,1,1
"27906375","2022-07-11",0,"Non-University","Female",43,2,8,1,3,NA,0,0,0,1,0,0,1,1,1
"27906376","2022-05-26",0,"Non-University","Female",30,2,5,0,3,NA,0,0,1,0,0,0,1,1,0
"27906377","2022-08-12",0,"Non-University","Male",72,3,8,1,3,NA,0,0,0,0,0,0,1,0,1
"27906378","2022-05-25",0,"University","Male",77,3,8,0,3,NA,0,0,0,0,0,0,1,0,1
"27906379","2022-06-06",0,"University","Female",37,2,5,0,2,NA,0,0,0,0,0,1,0,1,0
"27906380","2022-06-07",0,"Non-University","Male",75,1,8,1,3,NA,0,0,0,0,0,0,0,0,1
"27906384","2022-05-26",0,"Non-University","Male",73,3,7,1,3,NA,0,0,0,1,0,1,0,0,1
"27906385","2022-05-27",0,"Non-University","Male",76,3,5,1,3,NA,0,0,0,1,0,0,1,1,0
"27906386","2022-05-25",0,"Non-University","Male",70,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27906387","2022-05-30",0,"Non-University","Male",52,2,2,1,NA,NA,0,0,0,0,0,0,0,0,0
"27906388","2022-09-15",0,"University","Male",34,3,3,0,3,NA,0,0,0,0,1,1,0,1,0
"27906389","2022-08-12",0,"Non-University","Female",46,2,6,1,2,NA,0,0,0,0,0,0,0,0,0
"27906390","2022-06-06",0,"University","Female",44,2,6,0,3,NA,0,0,0,0,0,0,1,1,1
"27906391","2022-05-26",0,"Non-University","Male",80,3,8,0,3,NA,0,0,1,1,1,0,0,1,1
"27906392","2022-05-26",0,"University","Female",48,3,2,0,3,NA,0,0,1,0,1,0,0,1,0
"27906393","2022-06-07",0,"University","Female",67,2,4,0,3,NA,0,0,0,1,0,NA,1,1,1
"27906394","2022-05-31",0,"University","Female",35,2,3,1,3,NA,1,0,1,0,0,1,0,1,0
"27906396","2022-06-07",0,"University","Male",35,3,1,0,3,NA,0,0,0,0,1,1,1,1,1
"27906397","2022-05-25",0,"University","Male",37,3,2,0,3,NA,0,0,1,1,1,1,1,1,1
"27906398","2022-06-09",0,"Non-University","Male",53,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906399","2022-05-25",0,"University","Female",34,3,1,0,3,NA,0,0,0,0,0,0,0,0,0
"27906400","2022-05-30",0,"University","Male",61,3,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27906401","2022-05-26",0,"Non-University","Female",26,3,2,0,3,NA,0,0,0,1,1,1,0,1,1
"27906402","2022-06-17",0,"University","Male",72,3,8,0,3,NA,0,0,1,0,0,0,0,1,0
"27906406","2022-05-24",0,"University","Male",41,3,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27906407","2022-05-26",0,"University","Female",66,2,3,0,3,NA,0,0,0,0,0,0,0,0,1
"27906408","2022-05-27",0,"Non-University","Male",67,2,4,0,2,NA,0,0,0,0,0,0,0,0,0
"27906409","2022-06-01",0,"Non-University","Male",69,2,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27906410","2022-08-12",0,"Non-University","Male",69,3,2,1,3,NA,0,0,0,0,0,0,1,0,0
"27906411","2022-06-12",0,"Non-University","Male",62,3,4,0,3,1,0,0,1,1,0,0,1,1,1
"27906412","2022-06-09",0,"Non-University","Female",73,3,999,0,3,NA,0,0,0,0,0,1,0,0,1
"27906414","2022-05-26",0,"University","Female",75,3,8,0,3,1,1,0,1,NA,1,0,1,1,1
"27906416","2022-05-26",0,"University","Female",69,3,3,1,3,NA,0,0,1,0,0,0,0,1,0
"27906417","2022-06-09",0,"Non-University","Male",69,3,8,1,3,NA,0,0,0,0,0,0,0,0,0
"27906418","2022-06-29",0,"University","Male",47,2,1,0,3,NA,0,0,0,0,0,0,1,1,0
"27906420","2022-05-30",0,"University","Male",50,2,999,0,3,NA,0,0,1,0,0,0,1,1,1
"27906422","2022-06-10",0,"Non-University","Male",44,2,5,1,2,NA,0,0,0,0,0,1,0,1,1
"27906423","2022-05-30",0,"University","Male",42,2,7,0,NA,NA,0,0,1,1,1,1,1,1,1
"27906424","2022-05-30",0,"Non-University","Female",49,2,5,0,2,NA,0,0,0,0,0,0,0,1,1
"27906425","2022-05-30",0,"Non-University","Female",77,3,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27906427","2022-06-14",0,"University","Male",71,3,5,0,2,NA,0,0,0,1,0,1,1,1,1
"27906429","2022-05-26",0,"University","Female",57,2,4,0,2,NA,0,0,0,0,1,0,1,1,0
"27906430","2022-06-13",0,"University","Male",63,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27906431","2022-05-30",0,"University","Female",38,3,3,0,3,NA,1,0,1,0,1,1,1,1,0
"27906433","2022-06-04",0,"Non-University","Female",63,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906435","2022-06-01",0,"University","Male",86,3,8,1,3,NA,0,0,0,0,0,1,0,0,0
"27906436","2022-05-26",0,"University","Male",68,3,2,1,3,NA,0,0,1,0,0,0,0,1,1
"27906437","2022-06-08",0,"University","Male",41,3,2,0,3,NA,1,0,1,0,1,0,1,1,1
"27906439","2022-05-26",0,"University","Male",52,3,2,0,NA,NA,0,0,1,0,1,0,1,1,1
"27906440","2022-05-27",0,"University","Female",32,1,2,0,3,NA,0,0,0,0,0,0,0,0,0
"27906441","2022-08-07",0,"Non-University","Female",48,1,3,0,1,NA,0,0,0,0,0,0,0,0,0
"27906442","2022-06-05",0,"Non-University","Male",82,3,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27906443","2022-05-28",0,"Non-University","Female",75,2,0,0,3,NA,0,0,0,0,0,0,1,1,0
"27906444","2022-06-07",0,"University","Male",35,3,7,1,3,NA,0,0,0,0,0,0,0,0,1
"27906445","2022-06-21",0,"University","Male",63,3,3,0,3,NA,0,0,1,1,0,0,1,1,0
"27906446","2022-05-26",0,"University","Female",78,3,3,1,3,NA,0,0,0,0,1,1,0,0,1
"27906447","2022-05-26",0,"University","Female",62,3,4,0,3,NA,1,0,1,0,1,0,0,1,0
"27906448","2022-07-12",0,"University","Female",49,3,9,0,3,1,0,0,1,1,1,1,1,1,1
"27906449","2022-06-09",0,"Non-University","Male",87,1,8,0,1,NA,0,0,0,0,0,0,0,0,0
"27906450","2022-06-07",0,"Non-University","Female",52,2,2,0,3,NA,0,0,0,0,0,0,1,1,1
"27906452","2022-05-28",0,"University","Female",38,3,4,0,3,NA,0,0,1,1,0,1,0,0,0
"27906453","2022-06-17",0,"University","Female",36,3,1,0,3,1,0,0,0,0,0,0,0,1,0
"27906454","2022-05-28",0,"University","Female",40,3,2,0,3,NA,0,0,0,1,0,0,0,0,0
"27906455","2022-05-30",0,"Non-University","Male",60,1,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906457","2022-05-26",0,"University","Male",66,3,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906458","2022-05-26",0,"University","Female",52,3,3,1,3,NA,0,0,1,0,0,0,0,0,0
"27906459","2022-05-26",0,"University","Female",73,3,3,0,3,1,0,0,1,1,0,1,1,1,1
"27906460","2022-06-09",0,"Non-University","Female",68,2,6,0,2,NA,0,0,1,0,0,0,0,0,1
"27906462","2022-08-12",0,"Non-University","Male",73,3,3,0,3,NA,0,0,0,1,0,0,1,1,1
"27906463","2022-05-29",0,"Non-University","Male",70,3,5,0,3,NA,0,0,0,0,0,0,1,1,0
"27906464","2022-06-04",0,"Non-University","Male",64,2,8,0,3,NA,0,0,1,0,0,0,1,1,1
"27906465","2022-06-08",0,"University","Female",37,3,3,1,NA,NA,0,0,1,1,0,0,1,1,0
"27906466","2022-06-08",0,"University","Male",71,3,4,0,3,NA,0,0,1,0,0,0,1,1,0
"27906467","2022-08-12",0,"University","Male",46,2,6,1,2,NA,0,0,1,NA,NA,NA,1,1,0
"27906468","2022-05-26",0,"University","Male",72,3,2,1,3,NA,0,0,1,1,1,1,1,1,1
"27906469","2022-06-12",0,"Non-University","Male",90,2,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27906470","2022-05-26",0,"Non-University","Male",71,2,6,0,2,NA,0,0,0,0,0,0,0,0,1
"27906471","2022-06-19",0,"University","Male",27,3,3,0,3,NA,0,0,0,0,0,0,0,0,1
"27906472","2022-06-10",0,"University","Female",73,3,1,0,3,NA,0,0,1,0,0,0,1,1,0
"27906473","2022-05-28",0,"University","Male",56,3,6,0,3,NA,0,0,1,1,1,1,0,1,1
"27906474","2022-06-08",0,"Non-University","Female",73,3,0,0,3,NA,0,0,1,0,1,1,1,1,1
"27906476","2022-05-27",0,"University","Male",38,3,6,1,3,NA,0,0,1,1,1,1,1,1,1
"27906477","2022-05-27",0,"Non-University","Male",52,3,0,0,3,NA,1,0,0,0,1,1,1,1,0
"27906478","2022-06-14",0,"University","Female",27,1,3,0,NA,NA,0,0,0,0,0,0,0,1,1
"27906479","2022-05-30",0,"University","Male",50,3,2,0,3,NA,0,0,0,0,0,0,0,0,0
"27906480","2022-05-29",0,"University","Female",65,3,1,1,3,NA,0,0,1,1,1,1,1,1,1
"27906481","2022-05-26",0,"University","Female",79,3,5,0,3,NA,0,0,0,0,0,0,1,0,1
"27906482","2022-05-26",0,"University","Female",72,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906483","2022-06-08",0,"Non-University","Female",44,3,9,0,3,1,0,0,1,1,0,1,1,1,0
"27906484","2022-06-04",0,"University","Female",64,3,4,1,3,NA,0,0,0,0,0,0,1,1,0
"27906485","2022-05-28",0,"University","Female",51,2,0,0,3,NA,0,0,0,0,0,0,0,1,0
"27906486","2022-06-07",0,"University","Female",51,3,1,0,2,NA,1,0,0,0,1,1,0,1,0
"27906487","2022-06-16",0,"University","Male",55,3,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906489","2022-05-27",0,"Non-University","Male",62,3,5,0,2,NA,0,0,0,0,0,1,1,1,0
"27906490","2022-06-06",0,"Non-University","Female",74,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906492","2022-05-30",0,"Non-University","Female",69,2,9,0,3,NA,0,0,1,1,NA,NA,0,1,1
"27906493","2022-06-10",0,"Non-University","Male",71,3,6,0,2,NA,0,0,1,1,0,0,0,1,1
"27906494","2022-07-08",0,"University","Female",31,3,5,0,3,NA,0,0,0,0,0,0,1,1,0
"27906496","2022-05-26",0,"University","Female",68,3,3,1,3,NA,0,0,0,0,1,0,1,1,1
"27906498","2022-06-01",0,"University","Male",67,3,3,0,NA,NA,0,0,1,1,0,1,1,1,0
"27906501","2022-05-26",0,"University","Male",66,2,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27906502","2022-06-07",0,"University","Female",70,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27906503","2022-08-14",0,"Non-University","Male",56,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906504","2022-05-27",0,"University","Male",71,3,2,1,3,NA,0,0,1,0,0,1,0,1,0
"27906505","2022-06-04",0,"Non-University","Female",73,3,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27906506","2022-05-27",0,"University","Male",65,3,2,1,3,NA,0,0,1,0,0,1,1,1,1
"27906507","2022-05-26",0,"University","Male",65,3,4,1,3,NA,0,0,1,1,0,0,0,1,0
"27906508","2022-05-28",0,"Non-University","Male",70,3,4,0,3,NA,0,0,0,0,0,0,1,0,1
"27906509","2022-06-01",0,"Non-University","Male",77,2,6,1,3,NA,0,0,0,0,0,0,0,0,1
"27906511","2022-05-28",0,"Non-University","Male",76,3,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906512","2022-09-30",0,"University","Female",42,1,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906513","2022-05-26",0,"University","Female",45,3,0,1,3,NA,0,0,0,0,0,0,1,1,0
"27906514","2022-05-30",0,"University","Male",37,2,3,1,1,NA,0,0,0,0,0,0,1,1,0
"27906515","2022-05-28",0,"University","Male",62,2,2,0,1,NA,0,0,0,0,0,0,0,0,1
"27906516","2022-06-07",0,"Non-University","Male",75,3,6,0,3,NA,0,0,0,0,0,0,0,0,1
"27906517","2022-05-27",0,"University","Male",56,3,3,1,3,NA,0,0,0,0,0,0,0,0,1
"27906518","2022-06-09",0,"Non-University","Female",62,3,4,1,3,NA,0,0,0,0,0,1,1,1,0
"27906519","2022-05-31",0,"Non-University","Female",78,2,2,1,3,NA,0,0,0,0,0,0,0,0,1
"27906520","2022-06-04",0,"University","Female",56,3,6,0,3,NA,0,0,1,1,1,1,1,1,0
